STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,male_female
Alabama,Autauga County,4,59759,29105,30654,Female
Alabama,Baldwin County,4,246435,120164,126271,Female
Alabama,Barbour County,4,24706,13064,11642,Male
Alabama,Bibb County,4,22005,11775,10230,Male
Alabama,Blount County,4,59512,29583,29929,Female
Alabama,Bullock County,4,10202,5653,4549,Male
Alabama,Butler County,4,18650,8764,9886,Female
Alabama,Calhoun County,4,115788,56321,59467,Female
Alabama,Chambers County,4,34088,16253,17835,Female
Alabama,Cherokee County,4,25302,12747,12555,Male
Alabama,Chilton County,4,45884,22559,23325,Female
Alabama,Choctaw County,4,12439,5916,6523,Female
Alabama,Clarke County,4,22515,10710,11805,Female
Alabama,Clay County,4,14198,6968,7230,Female
Alabama,Cleburne County,4,15346,7652,7694,Female
Alabama,Coffee County,4,54805,27271,27534,Female
Alabama,Colbert County,4,58033,27988,30045,Female
Alabama,Conecuh County,4,11206,5398,5808,Female
Alabama,Coosa County,4,10166,5114,5052,Male
Alabama,Covington County,4,37602,18282,19320,Female
Alabama,Crenshaw County,4,13025,6374,6651,Female
Alabama,Cullman County,4,90665,45264,45401,Female
Alabama,Dale County,4,49544,24296,25248,Female
Alabama,Dallas County,4,36767,17169,19598,Female
Alabama,DeKalb County,4,71998,35995,36003,Female
Alabama,Elmore County,4,89563,43693,45870,Female
Alabama,Escambia County,4,36666,18364,18302,Male
Alabama,Etowah County,4,103088,50181,52907,Female
Alabama,Fayette County,4,16118,7935,8183,Female
Alabama,Franklin County,4,31932,15964,15968,Female
Alabama,Geneva County,4,26783,13177,13606,Female
Alabama,Greene County,4,7422,3448,3974,Female
Alabama,Hale County,4,14595,6939,7656,Female
Alabama,Henry County,4,17655,8581,9074,Female
Alabama,Houston County,4,108079,51910,56169,Female
Alabama,Jackson County,4,52891,26117,26774,Female
Alabama,Jefferson County,4,665409,315909,349500,Female
Alabama,Lamar County,4,13705,6777,6928,Female
Alabama,Lauderdale County,4,95878,46193,49685,Female
Alabama,Lawrence County,4,33214,16282,16932,Female
Alabama,Lee County,4,180773,89202,91571,Female
Alabama,Limestone County,4,110900,55822,55078,Male
Alabama,Lowndes County,4,9777,4694,5083,Female
Alabama,Macon County,4,18516,8452,10064,Female
Alabama,Madison County,4,403565,199291,204274,Female
Alabama,Marengo County,4,18745,8903,9842,Female
Alabama,Marion County,4,29156,14465,14691,Female
Alabama,Marshall County,4,99423,49239,50184,Female
Alabama,Mobile County,4,411411,196896,214515,Female
Alabama,Monroe County,4,19404,9290,10114,Female
Alabama,Montgomery County,4,226361,106477,119884,Female
Alabama,Morgan County,4,124211,61554,62657,Female
Alabama,Perry County,4,8035,3761,4274,Female
Alabama,Pickens County,4,18697,9517,9180,Male
Alabama,Pike County,4,33014,15812,17202,Female
Alabama,Randolph County,4,22479,10995,11484,Female
Alabama,Russell County,4,58555,27888,30667,Female
Alabama,St. Clair County,4,93932,46643,47289,Female
Alabama,Shelby County,4,230115,112209,117906,Female
Alabama,Sumter County,4,11853,5464,6389,Female
Alabama,Talladega County,4,80704,39421,41283,Female
Alabama,Tallapoosa County,4,40977,20015,20962,Female
Alabama,Tuscaloosa County,4,236780,114154,122626,Female
Alabama,Walker County,4,64339,31368,32971,Female
Alabama,Washington County,4,15122,7431,7691,Female
Alabama,Wilcox County,4,10059,4687,5372,Female
Alabama,Winston County,4,23755,11855,11900,Female
Alaska,Aleutians East Borough,4,3398,2373,1025,Male
Alaska,Aleutians West Census Area,4,5122,3630,1492,Male
Alaska,Anchorage Municipality,4,287145,147178,139967,Male
Alaska,Bethel Census Area,4,18257,9597,8660,Male
Alaska,Bristol Bay Borough,4,865,462,403,Male
Alaska,Chugach Census Area,4,6874,3704,3170,Male
Alaska,Copper River Census Area,4,2589,1400,1189,Male
Alaska,Denali Borough,4,1585,866,719,Male
Alaska,Dillingham Census Area,4,4723,2469,2254,Male
Alaska,Fairbanks North Star Borough,4,95356,51464,43892,Male
Alaska,Haines Borough,4,2056,1075,981,Male
Alaska,Hoonah-Angoon Census Area,4,2287,1247,1040,Male
Alaska,Juneau City and Borough,4,31685,16232,15453,Male
Alaska,Kenai Peninsula Borough,4,60690,31817,28873,Male
Alaska,Ketchikan Gateway Borough,4,13741,7085,6656,Male
Alaska,Kodiak Island Borough,4,12720,6820,5900,Male
Alaska,Kusilvak Census Area,4,8278,4435,3843,Male
Alaska,Lake and Peninsula Borough,4,1381,727,654,Male
Alaska,Matanuska-Susitna Borough,4,113325,59311,54014,Male
Alaska,Nome Census Area,4,9835,5177,4658,Male
Alaska,North Slope Borough,4,10805,6873,3932,Male
Alaska,Northwest Arctic Borough,4,7423,3966,3457,Male
Alaska,Petersburg Borough,4,3360,1739,1621,Male
Alaska,Prince of Wales-Hyder Census Area,4,5650,3107,2543,Male
Alaska,Sitka City and Borough,4,8382,4323,4059,Male
Alaska,Skagway Municipality,4,1081,568,513,Male
Alaska,Southeast Fairbanks Census Area,4,7021,3998,3023,Male
Alaska,Wrangell City and Borough,4,2070,1098,972,Male
Alaska,Yakutat City and Borough,4,700,408,292,Male
Alaska,Yukon-Koyukuk Census Area,4,5179,2798,2381,Male
Arizona,Apache County,4,65432,32405,33027,Female
Arizona,Cochise County,4,125663,63913,61750,Male
Arizona,Coconino County,4,144060,71451,72609,Female
Arizona,Gila County,4,53922,26884,27038,Female
Arizona,Graham County,4,38779,20474,18305,Male
Arizona,Greenlee County,4,9302,4851,4451,Male
Arizona,La Paz County,4,16506,8438,8068,Male
Arizona,Maricopa County,4,4551524,2268611,2282913,Female
Arizona,Mohave County,4,220816,111884,108932,Male
Arizona,Navajo County,4,108650,54576,54074,Male
Arizona,Pima County,4,1057597,523349,534248,Female
Arizona,Pinal County,4,464154,240591,223563,Male
Arizona,Santa Cruz County,4,48759,23871,24888,Female
Arizona,Yavapai County,4,246191,121511,124680,Female
Arizona,Yuma County,4,207842,106225,101617,Male
Arkansas,Arkansas County,4,16512,8070,8442,Female
Arkansas,Ashley County,4,18354,8946,9408,Female
Arkansas,Baxter County,4,42435,20720,21715,Female
Arkansas,Benton County,4,302863,152320,150543,Male
Arkansas,Boone County,4,38284,18923,19361,Female
Arkansas,Bradley County,4,10135,4907,5228,Female
Arkansas,Calhoun County,4,4695,2409,2286,Male
Arkansas,Carroll County,4,28742,14492,14250,Male
Arkansas,Chicot County,4,9873,5032,4841,Male
Arkansas,Clark County,4,21250,10209,11041,Female
Arkansas,Clay County,4,14265,7071,7194,Female
Arkansas,Cleburne County,4,25284,12647,12637,Male
Arkansas,Cleveland County,4,7467,3683,3784,Female
Arkansas,Columbia County,4,22216,10788,11428,Female
Arkansas,Conway County,4,21046,10488,10558,Female
Arkansas,Craighead County,4,113017,55126,57891,Female
Arkansas,Crawford County,4,61075,30139,30936,Female
Arkansas,Crittenden County,4,47061,22238,24823,Female
Arkansas,Cross County,4,16601,8124,8477,Female
Arkansas,Dallas County,4,6191,3058,3133,Female
Arkansas,Desha County,4,10771,5070,5701,Female
Arkansas,Drew County,4,16911,8312,8599,Female
Arkansas,Faulkner County,4,127665,61981,65684,Female
Arkansas,Franklin County,4,17271,8621,8650,Female
Arkansas,Fulton County,4,12382,6160,6222,Female
Arkansas,Garland County,4,100089,48500,51589,Female
Arkansas,Grant County,4,18160,9094,9066,Male
Arkansas,Greene County,4,46448,22990,23458,Female
Arkansas,Hempstead County,4,19453,9556,9897,Female
Arkansas,Hot Spring County,4,33203,17531,15672,Male
Arkansas,Howard County,4,12557,6116,6441,Female
Arkansas,Independence County,4,37945,18778,19167,Female
Arkansas,Izard County,4,14048,7426,6622,Male
Arkansas,Jackson County,4,16624,8339,8285,Male
Arkansas,Jefferson County,4,64246,32006,32240,Female
Arkansas,Johnson County,4,26001,12979,13022,Female
Arkansas,Lafayette County,4,6101,2967,3134,Female
Arkansas,Lawrence County,4,16205,8034,8171,Female
Arkansas,Lee County,4,8364,4713,3651,Male
Arkansas,Lincoln County,4,12916,8267,4649,Male
Arkansas,Little River County,4,11821,5737,6084,Female
Arkansas,Logan County,4,21253,10531,10722,Female
Arkansas,Lonoke County,4,75225,37303,37922,Female
Arkansas,Madison County,4,17486,8790,8696,Male
Arkansas,Marion County,4,17254,8605,8649,Female
Arkansas,Miller County,4,42552,21219,21333,Female
Arkansas,Mississippi County,4,38896,19088,19808,Female
Arkansas,Monroe County,4,6564,3124,3440,Female
Arkansas,Montgomery County,4,8556,4270,4286,Female
Arkansas,Nevada County,4,8181,4020,4161,Female
Arkansas,Newton County,4,7078,3624,3454,Male
Arkansas,Ouachita County,4,22049,10656,11393,Female
Arkansas,Perry County,4,10063,5085,4978,Male
Arkansas,Phillips County,4,15304,7214,8090,Female
Arkansas,Pike County,4,10179,5092,5087,Male
Arkansas,Poinsett County,4,22495,11053,11442,Female
Arkansas,Polk County,4,19337,9542,9795,Female
Arkansas,Pope County,4,64065,31950,32115,Female
Arkansas,Prairie County,4,8069,4096,3973,Male
Arkansas,Pulaski County,4,399145,190836,208309,Female
Arkansas,Randolph County,4,18837,9377,9460,Female
Arkansas,St. Francis County,4,22451,12464,9987,Male
Arkansas,Saline County,4,127357,62467,64890,Female
Arkansas,Scott County,4,9805,4996,4809,Male
Arkansas,Searcy County,4,7918,4047,3871,Male
Arkansas,Sebastian County,4,129059,63785,65274,Female
Arkansas,Sevier County,4,15686,7985,7701,Male
Arkansas,Sharp County,4,17810,8785,9025,Female
Arkansas,Stone County,4,12575,6242,6333,Female
Arkansas,Union County,4,37752,18480,19272,Female
Arkansas,Van Buren County,4,16102,8111,7991,Male
Arkansas,Washington County,4,256054,128781,127273,Male
Arkansas,White County,4,77755,38149,39606,Female
Arkansas,Woodruff County,4,6049,2940,3109,Female
Arkansas,Yell County,4,20129,10203,9926,Male
California,Alameda County,4,1628997,809336,819661,Female
California,Alpine County,4,1190,659,531,Male
California,Amador County,4,41412,22574,18838,Male
California,Butte County,4,207303,103224,104079,Female
California,Calaveras County,4,46563,23334,23229,Male
California,Colusa County,4,21914,11206,10708,Male
California,Contra Costa County,4,1156966,569885,587081,Female
California,Del Norte County,4,27082,14508,12574,Male
California,El Dorado County,4,192646,96450,96196,Male
California,Fresno County,4,1015190,510159,505031,Male
California,Glenn County,4,28339,14469,13870,Male
California,Humboldt County,4,135010,66937,68073,Female
California,Imperial County,4,178713,91643,87070,Male
California,Inyo County,4,18718,9465,9253,Male
California,Kern County,4,916108,468118,447990,Male
California,Kings County,4,152981,84475,68506,Male
California,Lake County,4,68191,34193,33998,Male
California,Lassen County,4,29904,18258,11646,Male
California,Los Angeles County,4,9721138,4826280,4894858,Female
California,Madera County,4,160256,78703,81553,Female
California,Marin County,4,256018,125816,130202,Female
California,Mariposa County,4,17020,8581,8439,Male
California,Mendocino County,4,89783,44531,45252,Female
California,Merced County,4,290014,147319,142695,Male
California,Modoc County,4,8511,4228,4283,Female
California,Mono County,4,12978,6972,6006,Male
California,Monterey County,4,432858,220507,212351,Male
California,Napa County,4,134300,67293,67007,Male
California,Nevada County,4,102293,50676,51617,Female
California,Orange County,4,3151184,1564652,1586532,Female
California,Placer County,4,417772,205654,212118,Female
California,Plumas County,4,19351,9715,9636,Male
California,Riverside County,4,2473902,1243923,1229979,Male
California,Sacramento County,4,1584169,781715,802454,Female
California,San Benito County,4,67579,34215,33364,Male
California,San Bernardino County,4,2193656,1101641,1092015,Male
California,San Diego County,4,3276208,1660496,1615712,Male
California,San Francisco County,4,808437,415434,393003,Male
California,San Joaquin County,4,793229,397830,395399,Male
California,San Luis Obispo County,4,282013,142483,139530,Male
California,San Mateo County,4,729181,363587,365594,Female
California,Santa Barbara County,4,443837,222705,221132,Male
California,Santa Clara County,4,1870945,955195,915750,Male
California,Santa Cruz County,4,264370,131901,132469,Female
California,Shasta County,4,180930,89433,91497,Female
California,Sierra County,4,3217,1630,1587,Male
California,Siskiyou County,4,43660,21767,21893,Female
California,Solano County,4,448747,224222,224525,Female
California,Sonoma County,4,482650,237789,244861,Female
California,Stanislaus County,4,551275,275524,275751,Female
California,Sutter County,4,98503,49275,49228,Male
California,Tehama County,4,65245,32608,32637,Female
California,Trinity County,4,15781,8134,7647,Male
California,Tulare County,4,477544,239668,237876,Male
California,Tuolumne County,4,54531,28066,26465,Male
California,Ventura County,4,832605,414927,417678,Female
California,Yolo County,4,222115,108011,114104,Female
California,Yuba County,4,84310,43017,41293,Male
Colorado,Adams County,4,527575,268719,258856,Male
Colorado,Alamosa County,4,16592,8230,8362,Female
Colorado,Arapahoe County,4,655808,328180,327628,Male
Colorado,Archuleta County,4,14003,7045,6958,Male
Colorado,Baca County,4,3432,1720,1712,Male
Colorado,Bent County,4,5399,3412,1987,Male
Colorado,Boulder County,4,327468,165545,161923,Male
Colorado,Broomfield County,4,76121,38450,37671,Male
Colorado,Chaffee County,4,20223,10741,9482,Male
Colorado,Cheyenne County,4,1732,892,840,Male
Colorado,Clear Creek County,4,9355,4913,4442,Male
Colorado,Conejos County,4,7579,3858,3721,Male
Colorado,Costilla County,4,3603,1885,1718,Male
Colorado,Crowley County,4,5614,4096,1518,Male
Colorado,Custer County,4,5335,2683,2652,Male
Colorado,Delta County,4,31602,15892,15710,Male
Colorado,Denver County,4,713252,361025,352227,Male
Colorado,Dolores County,4,2455,1340,1115,Male
Colorado,Douglas County,4,375988,189776,186212,Male
Colorado,Eagle County,4,55285,29301,25984,Male
Colorado,Elbert County,4,27799,14221,13578,Male
Colorado,El Paso County,4,740567,377383,363184,Male
Colorado,Fremont County,4,49621,28767,20854,Male
Colorado,Garfield County,4,62271,32086,30185,Male
Colorado,Gilpin County,4,5891,3095,2796,Male
Colorado,Grand County,4,15769,8458,7311,Male
Colorado,Gunnison County,4,17267,9338,7929,Male
Colorado,Hinsdale County,4,775,399,376,Male
Colorado,Huerfano County,4,7082,3584,3498,Male
Colorado,Jackson County,4,1302,688,614,Male
Colorado,Jefferson County,4,576143,290495,285648,Male
Colorado,Kiowa County,4,1424,718,706,Male
Colorado,Kit Carson County,4,6961,3530,3431,Male
Colorado,Lake County,4,7327,3958,3369,Male
Colorado,La Plata County,4,56607,28724,27883,Male
Colorado,Larimer County,4,366778,183706,183072,Male
Colorado,Las Animas County,4,14327,7416,6911,Male
Colorado,Lincoln County,4,5510,3169,2341,Male
Colorado,Logan County,4,20823,11646,9177,Male
Colorado,Mesa County,4,158636,78889,79747,Female
Colorado,Mineral County,4,931,478,453,Male
Colorado,Moffat County,4,13177,6786,6391,Male
Colorado,Montezuma County,4,26468,13198,13270,Female
Colorado,Montrose County,4,43811,21754,22057,Female
Colorado,Morgan County,4,29239,15208,14031,Male
Colorado,Otero County,4,18303,9083,9220,Female
Colorado,Ouray County,4,5100,2583,2517,Male
Colorado,Park County,4,17939,9613,8326,Male
Colorado,Phillips County,4,4449,2225,2224,Male
Colorado,Pitkin County,4,16876,8814,8062,Male
Colorado,Prowers County,4,11854,5971,5883,Male
Colorado,Pueblo County,4,169544,84215,85329,Female
Colorado,Rio Blanco County,4,6569,3413,3156,Male
Colorado,Rio Grande County,4,11325,5662,5663,Female
Colorado,Routt County,4,25007,13047,11960,Male
Colorado,Saguache County,4,6623,3353,3270,Male
Colorado,San Juan County,4,803,458,345,Male
Colorado,San Miguel County,4,8003,4324,3679,Male
Colorado,Sedgwick County,4,2295,1134,1161,Female
Colorado,Summit County,4,30565,16637,13928,Male
Colorado,Teller County,4,24857,12627,12230,Male
Colorado,Washington County,4,4812,2545,2267,Male
Colorado,Weld County,4,350176,178394,171782,Male
Colorado,Yuma County,4,9899,5049,4850,Male
Connecticut,Capitol Planning Region,4,981447,479259,502188,Female
Connecticut,Greater Bridgeport Planning Region,4,327286,160445,166841,Female
Connecticut,Lower Connecticut River Valley Planning Region,4,176622,86999,89623,Female
Connecticut,Naugatuck Valley Planning Region,4,454083,221745,232338,Female
Connecticut,Northeastern Connecticut Planning Region,4,96196,48147,48049,Male
Connecticut,Northwest Hills Planning Region,4,113234,56235,56999,Female
Connecticut,South Central Connecticut Planning Region,4,573244,276852,296392,Female
Connecticut,Southeastern Connecticut Planning Region,4,280403,140143,140260,Female
Connecticut,Western Connecticut Planning Region,4,623690,306429,317261,Female
Delaware,Kent County,4,186946,90346,96600,Female
Delaware,New Castle County,4,575494,279827,295667,Female
Delaware,Sussex County,4,255956,124347,131609,Female
District of Columbia,District of Columbia,4,671803,319682,352121,Female
Florida,Alachua County,4,284030,137148,146882,Female
Florida,Baker County,4,27803,14312,13491,Male
Florida,Bay County,4,185134,92016,93118,Female
Florida,Bradford County,4,27313,14514,12799,Male
Florida,Brevard County,4,630693,311159,319534,Female
Florida,Broward County,4,1947026,957315,989711,Female
Florida,Calhoun County,4,13464,7291,6173,Male
Florida,Charlotte County,4,202661,99826,102835,Female
Florida,Citrus County,4,162529,79314,83215,Female
Florida,Clay County,4,226589,112291,114298,Female
Florida,Collier County,4,397994,196409,201585,Female
Florida,Columbia County,4,71908,36818,35090,Male
Florida,DeSoto County,4,35312,19844,15468,Male
Florida,Dixie County,4,17124,9397,7727,Male
Florida,Duval County,4,1016536,493894,522642,Female
Florida,Escambia County,4,324878,160572,164306,Female
Florida,Flagler County,4,126705,61498,65207,Female
Florida,Franklin County,4,12498,6768,5730,Male
Florida,Gadsden County,4,43403,20812,22591,Female
Florida,Gilchrist County,4,18992,9789,9203,Male
Florida,Glades County,4,12454,7141,5313,Male
Florida,Gulf County,4,15314,8440,6874,Male
Florida,Hamilton County,4,13217,7167,6050,Male
Florida,Hardee County,4,25645,13752,11893,Male
Florida,Hendry County,4,41339,22675,18664,Male
Florida,Hernando County,4,206896,100555,106341,Female
Florida,Highlands County,4,105618,51742,53876,Female
Florida,Hillsborough County,4,1513301,746763,766538,Female
Florida,Holmes County,4,19651,10468,9183,Male
Florida,Indian River County,4,167352,80856,86496,Female
Florida,Jackson County,4,48211,26220,21991,Male
Florida,Jefferson County,4,15042,7919,7123,Male
Florida,Lafayette County,4,7786,4245,3541,Male
Florida,Lake County,4,410139,199809,210330,Female
Florida,Lee County,4,822453,405071,417382,Female
Florida,Leon County,4,297369,140641,156728,Female
Florida,Levy County,4,45260,22392,22868,Female
Florida,Liberty County,4,7603,4572,3031,Male
Florida,Madison County,4,18198,9510,8688,Male
Florida,Manatee County,4,429125,208368,220757,Female
Florida,Marion County,4,396415,191490,204925,Female
Florida,Martin County,4,162006,80425,81581,Female
Florida,Miami-Dade County,4,2673837,1314091,1359746,Female
Florida,Monroe County,4,81708,42521,39187,Male
Florida,Nassau County,4,97899,48426,49473,Female
Florida,Okaloosa County,4,216482,110329,106153,Male
Florida,Okeechobee County,4,40412,21516,18896,Male
Florida,Orange County,4,1452726,716680,736046,Female
Florida,Osceola County,4,422545,210150,212395,Female
Florida,Palm Beach County,4,1518477,741455,777022,Female
Florida,Pasco County,4,608794,298559,310235,Female
Florida,Pinellas County,4,961739,465057,496682,Female
Florida,Polk County,4,787404,389036,398368,Female
Florida,Putnam County,4,74731,37103,37628,Female
Florida,St. Johns County,4,306841,150825,156016,Female
Florida,St. Lucie County,4,358704,176604,182100,Female
Florida,Santa Rosa County,4,198268,101602,96666,Male
Florida,Sarasota County,4,462286,221670,240616,Female
Florida,Seminole County,4,478772,233603,245169,Female
Florida,Sumter County,4,144970,72144,72826,Female
Florida,Suwannee County,4,45411,23483,21928,Male
Florida,Taylor County,4,21283,11292,9991,Male
Florida,Union County,4,15460,9464,5996,Male
Florida,Volusia County,4,579192,284024,295168,Female
Florida,Wakulla County,4,35178,18839,16339,Male
Florida,Walton County,4,83304,42208,41096,Male
Florida,Washington County,4,25414,13537,11877,Male
Georgia,Appling County,4,18428,9232,9196,Male
Georgia,Atkinson County,4,8183,4163,4020,Male
Georgia,Bacon County,4,11191,5504,5687,Female
Georgia,Baker County,4,2788,1384,1404,Female
Georgia,Baldwin County,4,43635,22104,21531,Male
Georgia,Banks County,4,19328,9896,9432,Male
Georgia,Barrow County,4,89299,44289,45010,Female
Georgia,Bartow County,4,112816,55991,56825,Female
Georgia,Ben Hill County,4,17069,8030,9039,Female
Georgia,Berrien County,4,18214,9019,9195,Female
Georgia,Bibb County,4,156197,73770,82427,Female
Georgia,Bleckley County,4,12257,5882,6375,Female
Georgia,Brantley County,4,18183,9034,9149,Female
Georgia,Brooks County,4,16253,7977,8276,Female
Georgia,Bryan County,4,48225,23974,24251,Female
Georgia,Bulloch County,4,83059,40664,42395,Female
Georgia,Burke County,4,24388,11649,12739,Female
Georgia,Butts County,4,26649,14374,12275,Male
Georgia,Calhoun County,4,5469,3442,2027,Male
Georgia,Camden County,4,57013,29464,27549,Male
Georgia,Candler County,4,11000,5342,5658,Female
Georgia,Carroll County,4,124592,60971,63621,Female
Georgia,Catoosa County,4,68826,33639,35187,Female
Georgia,Charlton County,4,12781,7642,5139,Male
Georgia,Chatham County,4,301107,144836,156271,Female
Georgia,Chattahoochee County,4,8819,5643,3176,Male
Georgia,Chattooga County,4,24936,12812,12124,Male
Georgia,Cherokee County,4,281278,139554,141724,Female
Georgia,Clarke County,4,129875,61916,67959,Female
Georgia,Clay County,4,2845,1349,1496,Female
Georgia,Clayton County,4,296564,138864,157700,Female
Georgia,Clinch County,4,6662,3225,3437,Female
Georgia,Cobb County,4,771952,376750,395202,Female
Georgia,Coffee County,4,43172,22264,20908,Male
Georgia,Colquitt County,4,45762,22782,22980,Female
Georgia,Columbia County,4,162419,79601,82818,Female
Georgia,Cook County,4,17404,8332,9072,Female
Georgia,Coweta County,4,152882,74569,78313,Female
Georgia,Crawford County,4,12140,6053,6087,Female
Georgia,Crisp County,4,19708,9399,10309,Female
Georgia,Dade County,4,16081,7990,8091,Female
Georgia,Dawson County,4,30138,15101,15037,Male
Georgia,Decatur County,4,28982,14092,14890,Female
Georgia,DeKalb County,4,762820,361534,401286,Female
Georgia,Dodge County,4,19802,10436,9366,Male
Georgia,Dooly County,4,10572,5751,4821,Male
Georgia,Dougherty County,4,82966,37989,44977,Female
Georgia,Douglas County,4,147316,70393,76923,Female
Georgia,Early County,4,10574,4950,5624,Female
Georgia,Echols County,4,3686,1892,1794,Male
Georgia,Effingham County,4,69041,34364,34677,Female
Georgia,Elbert County,4,19814,9491,10323,Female
Georgia,Emanuel County,4,22929,11598,11331,Male
Georgia,Evans County,4,10695,5246,5449,Female
Georgia,Fannin County,4,25737,12705,13032,Female
Georgia,Fayette County,4,122030,59469,62561,Female
Georgia,Floyd County,4,99443,48699,50744,Female
Georgia,Forsyth County,4,267237,134094,133143,Male
Georgia,Franklin County,4,24128,11896,12232,Female
Georgia,Fulton County,4,1074634,523341,551293,Female
Georgia,Gilmer County,4,32407,16400,16007,Male
Georgia,Glascock County,4,2939,1475,1464,Male
Georgia,Glynn County,4,85079,39956,45123,Female
Georgia,Gordon County,4,58954,29247,29707,Female
Georgia,Grady County,4,26008,12654,13354,Female
Georgia,Greene County,4,20139,9971,10168,Female
Georgia,Gwinnett County,4,975353,478904,496449,Female
Georgia,Habersham County,4,47475,22907,24568,Female
Georgia,Hall County,4,212692,106493,106199,Male
Georgia,Hancock County,4,8387,4663,3724,Male
Georgia,Haralson County,4,31337,15423,15914,Female
Georgia,Harris County,4,36276,18372,17904,Male
Georgia,Hart County,4,26909,13420,13489,Female
Georgia,Heard County,4,11725,5876,5849,Male
Georgia,Henry County,4,248364,118163,130201,Female
Georgia,Houston County,4,169631,82306,87325,Female
Georgia,Irwin County,4,9126,4508,4618,Female
Georgia,Jackson County,4,83936,41833,42103,Female
Georgia,Jasper County,4,15951,7862,8089,Female
Georgia,Jeff Davis County,4,14889,7367,7522,Female
Georgia,Jefferson County,4,15314,7473,7841,Female
Georgia,Jenkins County,4,8689,4623,4066,Male
Georgia,Johnson County,4,9242,5320,3922,Male
Georgia,Jones County,4,28472,13857,14615,Female
Georgia,Lamar County,4,19467,9414,10053,Female
Georgia,Lanier County,4,10171,5130,5041,Male
Georgia,Laurens County,4,49660,23628,26032,Female
Georgia,Lee County,4,33642,16897,16745,Male
Georgia,Liberty County,4,68030,35360,32670,Male
Georgia,Lincoln County,4,7841,3763,4078,Female
Georgia,Long County,4,18348,9282,9066,Male
Georgia,Lowndes County,4,119739,57766,61973,Female
Georgia,Lumpkin County,4,34796,17348,17448,Female
Georgia,McDuffie County,4,21713,10252,11461,Female
Georgia,McIntosh County,4,11180,5410,5770,Female
Georgia,Macon County,4,11765,6567,5198,Male
Georgia,Madison County,4,31473,15518,15955,Female
Georgia,Marion County,4,7449,3695,3754,Female
Georgia,Meriwether County,4,20845,10021,10824,Female
Georgia,Miller County,4,5807,2759,3048,Female
Georgia,Mitchell County,4,21116,10617,10499,Male
Georgia,Monroe County,4,29427,14877,14550,Male
Georgia,Montgomery County,4,8655,4428,4227,Male
Georgia,Morgan County,4,21031,10239,10792,Female
Georgia,Murray County,4,40472,20073,20399,Female
Georgia,Muscogee County,4,202616,97638,104978,Female
Georgia,Newton County,4,117621,55644,61977,Female
Georgia,Oconee County,4,43588,21486,22102,Female
Georgia,Oglethorpe County,4,15469,7671,7798,Female
Georgia,Paulding County,4,178421,87531,90890,Female
Georgia,Peach County,4,28562,13725,14837,Female
Georgia,Pickens County,4,34826,17411,17415,Female
Georgia,Pierce County,4,20168,10028,10140,Female
Georgia,Pike County,4,19990,9824,10166,Female
Georgia,Polk County,4,43709,21549,22160,Female
Georgia,Pulaski County,4,9984,4217,5767,Female
Georgia,Putnam County,4,22984,11101,11883,Female
Georgia,Quitman County,4,2249,1080,1169,Female
Georgia,Rabun County,4,17206,8514,8692,Female
Georgia,Randolph County,4,6116,2836,3280,Female
Georgia,Richmond County,4,206640,100149,106491,Female
Georgia,Rockdale County,4,94984,44528,50456,Female
Georgia,Schley County,4,4496,2162,2334,Female
Georgia,Screven County,4,13977,6869,7108,Female
Georgia,Seminole County,4,9127,4396,4731,Female
Georgia,Spalding County,4,68919,32873,36046,Female
Georgia,Stephens County,4,26767,12935,13832,Female
Georgia,Stewart County,4,4648,3102,1546,Male
Georgia,Sumter County,4,28877,13620,15257,Female
Georgia,Talbot County,4,5747,2777,2970,Female
Georgia,Taliaferro County,4,1600,818,782,Male
Georgia,Tattnall County,4,24064,13726,10338,Male
Georgia,Taylor County,4,7737,3665,4072,Female
Georgia,Telfair County,4,12354,7652,4702,Male
Georgia,Terrell County,4,8754,4252,4502,Female
Georgia,Thomas County,4,45561,21766,23795,Female
Georgia,Tift County,4,41412,20085,21327,Female
Georgia,Toombs County,4,26837,12880,13957,Female
Georgia,Towns County,4,12972,6179,6793,Female
Georgia,Treutlen County,4,6365,3235,3130,Male
Georgia,Troup County,4,70191,33595,36596,Female
Georgia,Turner County,4,8842,4242,4600,Female
Georgia,Twiggs County,4,7680,3763,3917,Female
Georgia,Union County,4,26388,13008,13380,Female
Georgia,Upson County,4,28086,13321,14765,Female
Georgia,Walker County,4,68915,34293,34622,Female
Georgia,Walton County,4,103065,50376,52689,Female
Georgia,Ware County,4,35614,17658,17956,Female
Georgia,Warren County,4,5155,2466,2689,Female
Georgia,Washington County,4,19738,10170,9568,Male
Georgia,Wayne County,4,30896,15761,15135,Male
Georgia,Webster County,4,2328,1139,1189,Female
Georgia,Wheeler County,4,7314,4688,2626,Male
Georgia,White County,4,28806,14200,14606,Female
Georgia,Whitfield County,4,103132,51633,51499,Male
Georgia,Wilcox County,4,8761,5245,3516,Male
Georgia,Wilkes County,4,9599,4655,4944,Female
Georgia,Wilkinson County,4,8681,4183,4498,Female
Georgia,Worth County,4,20424,9799,10625,Female
Hawaii,Hawaii County,4,206315,102656,103659,Female
Hawaii,Honolulu County,4,995638,503299,492339,Male
Hawaii,Kalawao County,4,82,46,36,Male
Hawaii,Kauai County,4,73810,36709,37101,Female
Hawaii,Maui County,4,164351,82001,82350,Female
